シプセス;とりあえず..<br>これで大丈夫かな...;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;Alien_is_coming;;
楓;今の細菌...？何だったの？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;あれは、黄色ブドウ球菌。<br>敗血症の原因となっている主な菌の一つなのです;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
千遥;黄色ブドウ球菌...？;yukino_off;kaede_off;yayoi_off;tiharu;sipses_off;siro_2;;;
楓;でも、このくらいならうちたちでも倒せそう...かな。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;そんなことないのです。以前、こんなことがありました。<br>ある国では１年に50万人が<br>黄色ブドウ球菌の感染症で病院へ行っていました。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;50万人も！？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;最初は何も問題無かったのです。<br>一般的な処方薬で対処することができました。<br>でも...;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;でも？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;この薬に耐性を持つ新種が生まれてしまいました。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;新種？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
雪乃;新種？;yukino;kaede_off;yayoi_off;tiharu_off;sipses_off;siro_2;;;
シプセス;うん。新しい薬を処方するまでには<br>あまり時間はかかりませんでした。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
雪乃;よかったぁ～;yukino;kaede_off;yayoi_off;tiharu_off;sipses_off;siro_2;;;
シプセス;でも、黄色ブドウ球菌も簡単にはやられなかったのです;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;えっ！？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;新しい処方薬にも耐性を持つ新種が生まれてしまったのです;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;それって...;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
雪乃;それなら、また新しい薬を処方すればいいんじゃない？;yukino;kaede_off;yayoi_off;tiharu_off;sipses_off;siro_2;;;
;耐性を持つ新種が誕生したなら、<br>また新しい薬を処方すればいい。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;でも、その薬に対しても<br>耐性を持つ新種が生まれた場合は？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;これって、つまり...;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;一時的な時間稼ぎにしかなってない？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;新しい薬に対して、耐性を持つ新種が誕生する。<br>それを繰り返せば繰り返すほど、<br>黄色ブドウ球菌は耐性を増やし強くなっていきます。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;もし、その菌が血液内に入ってしまったら？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;いずれは対処ができなくなる？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;菌が血液内に入ってしまうということは、;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;全身に菌が循環してしまうということだよね;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;彩くんは大丈夫なのかな;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;私のなかで不安ばかりが募っていく;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;ごめんなさい。<br>不安にさせてしまいましたか？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;うん..ちょっとだけ;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;そんなに心配しなくても大丈夫なのですよ。<br>今はそんなことは起こっていません。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;ただ、菌が存在し続ける限り、<br>こうなってしまう可能性は無くなりません。;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;このくらいなら...;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;油断はせずに行きましょう;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
楓;その...彩くんは大丈夫なん？<br>菌が血液に入っちゃったりしてない？;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;...敗血症って病気はですね<br>細菌が血液の中に入って増殖し;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;身体に広がって、いろいろな臓器に感染を起こす<br>病気なのです;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
雪乃;ということは..;yukino;kaede_off;yayoi_off;tiharu_off;sipses_off;siro_2;;;
シプセス;・・・;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;悲しそうな表情のシプセス;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;彼女の姿を見ていると聞かなくても;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
;何を言いたかったのかが痛いほど伝わってきた;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
シプセス;敗血症は時間との勝負なのです。<br>行きましょう。手遅れになる前に...;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
弥生;じゃあ、なんでのんびりと話をしてるのよ;yukino_off;kaede_off;yayoi;tiharu_off;sipses_off;siro_2;;;
シプセス;細菌によって特徴も弱点も違うのです。<br>知識に勝る武器などありません..;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
弥生;...そう、分かったわ;yukino_off;kaede_off;yayoi;tiharu_off;sipses_off;siro_2;;;
シプセス;それでは...次、行きましょうか;yukino_off;kaede_off;yayoi_off;tiharu_off;sipses;siro_2;;;
